"LOCATION","Country","VAR","Variable","IND","Industry","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","GBP","Pound Sterling","6","Millions",,,52691,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","GBP","Pound Sterling","6","Millions",,,54420,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","GBP","Pound Sterling","6","Millions",,,57172,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","GBP","Pound Sterling","6","Millions",,,60100,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","GBP","Pound Sterling","6","Millions",,,64301,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","GBP","Pound Sterling","6","Millions",,,67518,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","GBP","Pound Sterling","6","Millions",,,67661,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","GBP","Pound Sterling","6","Millions",,,70326,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","GBP","Pound Sterling","6","Millions",,,70559,,
"GBR","United Kingdom","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2019","2019","GBP","Pound Sterling","6","Millions",,,73923,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,13753.1,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,13877.3,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,15544.4,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,16138.6,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,15041.9,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,17379.5,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,16501.4,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,17132.2,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,16955.1,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,18936.7,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,20372.2,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,19396.7,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,21478.7,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,18704.7,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,16193.1,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,20219.7,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,19292.4,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,18758.2,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,19137.4,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,20468.4,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,23365.1,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,23612.3,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,24685.5,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,24898,,
"BEL","Belgium","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2019","2019","EUR","Euro","6","Millions",,,26820.2,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1990","1990","GBP","Pound Sterling","6","Millions",,,273651,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1991","1991","GBP","Pound Sterling","6","Millions",,,268154,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1992","1992","GBP","Pound Sterling","6","Millions",,,274225,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1993","1993","GBP","Pound Sterling","6","Millions",,,290153,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1994","1994","GBP","Pound Sterling","6","Millions",,,312544,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1995","1995","GBP","Pound Sterling","6","Millions",,,336815,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1996","1996","GBP","Pound Sterling","6","Millions",,,358695,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1997","1997","GBP","Pound Sterling","6","Millions",,,378172,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1998","1998","GBP","Pound Sterling","6","Millions",,,377464,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1999","1999","GBP","Pound Sterling","6","Millions",,,375004,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2000","2000","GBP","Pound Sterling","6","Millions",,,384761,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2001","2001","GBP","Pound Sterling","6","Millions",,,379709,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2002","2002","GBP","Pound Sterling","6","Millions",,,376613,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2003","2003","GBP","Pound Sterling","6","Millions",,,379587,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2004","2004","GBP","Pound Sterling","6","Millions",,,389462,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2005","2005","GBP","Pound Sterling","6","Millions",,,401289,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2006","2006","GBP","Pound Sterling","6","Millions",,,418202,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2007","2007","GBP","Pound Sterling","6","Millions",,,425691,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2008","2008","GBP","Pound Sterling","6","Millions",,,440498,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2009","2009","GBP","Pound Sterling","6","Millions",,,406822,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2010","2010","GBP","Pound Sterling","6","Millions",,,436071,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2011","2011","GBP","Pound Sterling","6","Millions",,,461607,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2012","2012","GBP","Pound Sterling","6","Millions",,,470160,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2013","2013","GBP","Pound Sterling","6","Millions",,,479514,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2014","2014","GBP","Pound Sterling","6","Millions",,,484164,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2015","2015","GBP","Pound Sterling","6","Millions",,,477201,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2016","2016","GBP","Pound Sterling","6","Millions",,,490662,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2017","2017","GBP","Pound Sterling","6","Millions",,,517137,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2018","2018","GBP","Pound Sterling","6","Millions",,,540941,,
"GBR","United Kingdom","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2019","2019","GBP","Pound Sterling","6","Millions",,,540446,,
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1990","1990","EUR","Euro","6","Millions",,,66649.1801,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1991","1991","EUR","Euro","6","Millions",,,66680.5506,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1992","1992","EUR","Euro","6","Millions",,,69853.2509,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1993","1993","EUR","Euro","6","Millions",,,71856.1751,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1994","1994","EUR","Euro","6","Millions",,,80128.135,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,92285.7,,
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,94041.6,,
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,95026,,
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,94305.6,,
"ITA","Italy","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,93935.6,,
