"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.618079,,
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.623897,,
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.620686,,
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.642478,,
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.65692,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.783756,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.771775,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.7758,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.79706,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.793619,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.800904,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.807329,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.834433,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.863314,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.913882,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.943819,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.969478,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.981997,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,1.003892,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.991147,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,1.011707,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.978374,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.957686,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.944447,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.901236,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.849515,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.831513,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.823072,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.811228,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.819041,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.809686,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.794289,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.794405,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.792214,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.80577,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.796158,,
"IRL","Ireland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.794933,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","IDR","Rupiah","0","Units",,,1842.813333,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","IDR","Rupiah","0","Units",,,1950.3175,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","IDR","Rupiah","0","Units",,,2029.920833,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","IDR","Rupiah","0","Units",,,2087.103867,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","IDR","Rupiah","0","Units",,,2160.753675,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","IDR","Rupiah","0","Units",,,2248.607975,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","IDR","Rupiah","0","Units",,,2342.296292,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","IDR","Rupiah","0","Units",,,2909.38,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","IDR","Rupiah","0","Units",,,10013.6225,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","IDR","Rupiah","0","Units",,,7855.15,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","IDR","Rupiah","0","Units",,,8421.775,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","IDR","Rupiah","0","Units",,,10260.85,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","IDR","Rupiah","0","Units",,,9311.191667,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","IDR","Rupiah","0","Units",,,8577.133333,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","IDR","Rupiah","0","Units",,,8938.85,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","IDR","Rupiah","0","Units",,,9704.741667,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","IDR","Rupiah","0","Units",,,9159.316667,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","IDR","Rupiah","0","Units",,,9141,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","IDR","Rupiah","0","Units",,,9698.9625,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","IDR","Rupiah","0","Units",,,10389.9375,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","IDR","Rupiah","0","Units",,,9090.433333,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","IDR","Rupiah","0","Units",,,8770.433333,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","IDR","Rupiah","0","Units",,,9386.629167,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","IDR","Rupiah","0","Units",,,10461.24,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","IDR","Rupiah","0","Units",,,11865.211296,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","IDR","Rupiah","0","Units",,,13389.412937,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","IDR","Rupiah","0","Units",,,13308.326802,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","IDR","Rupiah","0","Units",,,13380.833879,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","IDR","Rupiah","0","Units",,,14236.938773,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","IDR","Rupiah","0","Units",,,14147.671361,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","IDR","Rupiah","0","Units",,,14582.203468,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","IDR","Rupiah","0","Units",,,14308.143901,,
"IDN","Indonesia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","IDR","Rupiah","0","Units",,,14849.853936,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.236574,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.41187,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.550167,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.527698,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.525748,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.590386,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.705976,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.672676,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.821109,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.948828,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.047178,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.922512,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.790216,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.735448,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.844724,,
"SVN","Slovenia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.759186,,
